fz,contract_regnum,contract_name,simple_product,eis_url,sign_date,sign_year,price,currency,region_name,foundation,customer_full_name,customer_inn,supplier_full_name,supplier_inn,no_of_products,product_name,product_sum_total_rur,product_code
44,2482500508518000485,"Аукцион №123-П/2018 на поставку анализаторов  концентрации паров этанола в выдыхаемом воздухе с принадлежностями, проведение их наладки, ввода в эксплуатацию, гарантийного обслуживания, обучения работе с ними",Техобслуживание и ремонт,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2482500508518000485,2018-12-11,2018,433595.23,RUB,Липецкая область,Электронный аукцион,УПРАВЛЕНИЕ ЗДРАВООХРАНЕНИЯ ЛИПЕЦКОЙ ОБЛАСТИ,4825005085,"ТРАСТМЕД, ООО",9717069700,2,Приборы для измерения объема и газового состава вдыхаемого и выдыхаемого воздуха и крови,346876.2,26.60.12.124
44,2166001341718000235,"Поставка медицинского оборудования (комплексная реабилитационная установка Alpha Basic System или эквивалент), ввод в эксплуатацию медицинского оборудования, обучение правилам эксплуатации специалистов, эксплуатирующих медицинское оборудование и специалистов, осуществляющих техническое обслуживание медицинского оборудования",Техобслуживание и ремонт,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2166001341718000235,2018-12-11,2018,1771742,RUB,Республика Татарстан,Электронный аукцион,"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""РЕСПУБЛИКАНСКИЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ ТАТАРСТАН""",1660013417,"ТРАСТМЕД, ООО",9717069700,1,"Аппараты, основанные на использовании альфа-, бета- или гамма-излучений, применяемые в медицинских целях, включая хирургию, стоматологию, ветеринарию, прочие",1771742,26.60.11.129
44,2623000160218000176,Поставка медицинского оборудования,Анализатор,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2623000160218000176,2018-12-11,2018,7220828,RUB,Рязанская область,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РЯЗАНСКОЙ ОБЛАСТИ ""ОБЛАСТНОЙ КЛИНИЧЕСКИЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР""",6230001602,"ИМПЕРИЯ, ООО",5047212271,1,"Приборы и аппаратура для физического или химического анализа прочие, не включенные в другие группировки",,26.51.53.190
44,2166001341718000239,"Поставка реактивов и реагентов для клинико-диагностической лаборатории  филиала  ГАУЗ «РНД МЗ РТ"" - Альметьевский наркологический  диспансер в 2018г.",Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2166001341718000239,2018-12-11,2018,1494400,RUB,Республика Татарстан,Электронный аукцион,"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""РЕСПУБЛИКАНСКИЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ ТАТАРСТАН""",1660013417,"ИМПЕРИЯ, ООО",5047212271,1,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",1494400,20.59.52.199
44,2183104497918000950,№ зз-21240-18 анализатор паров этанола в выдыхаемом воздухе,Анализатор,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2183104497918000950,2018-12-10,2018,264503.34,RUB,Удмуртская республика,Электронный аукцион,МИНИСТЕРСТВО ЗДРАВООХРАНЕНИЯ УДМУРТСКОЙ РЕСПУБЛИКИ,1831044979,"ТРАСТМЕД, ООО",9717069700,1,Приборы для измерения объема и газового состава вдыхаемого и выдыхаемого воздуха и крови,,26.60.12.124
44,2183104085418000069,№ зз-19034-18 Реагент диагностический,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2183104085418000069,2018-12-10,2018,185700,RUB,Удмуртская республика,Электронный аукцион,"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ УДМУРТСКОЙ РЕСПУБЛИКИ ""РЕСПУБЛИКАНСКИЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ УДМУРТСКОЙ РЕСПУБЛИКИ""",1831040854,"ТРАСТМЕД, ООО",9717069700,2,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",,20.59.52.199
44,2231205258318000643,Поставка реактивов для анализатора Minicap,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2231205258318000643,2018-12-10,2018,484851.63,RUB,Краснодарский край,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ КРАСНОДАРСКОГО КРАЯ",2312052583,"ИМПЕРИЯ, ООО",5047212271,4,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",103231.65,20.59.52.199
44,2290103535518000064,Поставка расходных материалов для анализатора IK 200609,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2290103535518000064,2018-12-10,2018,295667.4,RUB,Архангельская область,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""БЮРО СУДЕБНО-МЕДИЦИНСКОЙ ЭКСПЕРТИЗЫ""",2901035355,"ТРАСТМЕД, ООО",9717069700,1,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",295667.4,20.59.52.199
44,2690202231718000109,"Поставка изделий медицинского назначения для нужд Государственного бюджетного учреждения здравоохранения Тверской области ""Тверской областной клинический наркологический диспансер""",Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2690202231718000109,2018-12-10,2018,150000,RUB,Тверская область,Запрос котировок,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ТВЕРСКОЙ ОБЛАСТИ ""ТВЕРСКОЙ ОБЛАСТНОЙ КЛИНИЧЕСКИЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР""",6902022317,"ТРАСТМЕД, ООО",9717069700,2,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",,20.59.52.199
44,2183104497918000925,№ зз-22963-18 Медицинская продукция для обеспечения лабораторными расходными материалами,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2183104497918000925,2018-12-10,2018,440917.5,RUB,Удмуртская республика,Электронный аукцион,МИНИСТЕРСТВО ЗДРАВООХРАНЕНИЯ УДМУРТСКОЙ РЕСПУБЛИКИ,1831044979,"ТРАСТМЕД, ООО",9717069700,2,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",,20.59.52.199
44,2420511734218000043,Поставка реагентов диагностических – иммунохроматографических тестов,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2420511734218000043,2018-12-10,2018,2863250,RUB,Кемеровская область,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ КЕМЕРОВСКОЙ ОБЛАСТИ ""КЕМЕРОВСКИЙ ОБЛАСТНОЙ КЛИНИЧЕСКИЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР""",4205117342,"ТРАСТМЕД, ООО",9717069700,6,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",825650,20.59.52.199
44,2420511734218000042,Поставка реагентов диагностических – иммунохроматографических тестов,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2420511734218000042,2018-12-10,2018,2569050,RUB,Кемеровская область,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ КЕМЕРОВСКОЙ ОБЛАСТИ ""КЕМЕРОВСКИЙ ОБЛАСТНОЙ КЛИНИЧЕСКИЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР""",4205117342,"ТРАСТМЕД, ООО",9717069700,4,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",451050,20.59.52.199
